OrderID,OrderDate,StoreID,ProductID,CustomerID,ProductCategory,Quantity,UnitPrice,TotalAmount,PaymentMethod
344,2024-03-19,S002,P142,C1235,Home Decor,10,1250.88,12508.8,Debit Card
345,2024-10-08,S003,P132,C1781,Home Decor,8,693.94,5551.52,UPI
346,2024-03-27,S002,P192,C1559,Home Decor,3,1375.76,4127.28,Net Banking
347,2024-11-24,S001,P167,C1034,Electronics,1,1147.69,1147.69,Debit Card
348,2024-03-11,S002,P108,C1724,Clothing,1,331.99,331.99,Debit Card
349,2024-07-10,S001,P179,C1653,Beauty,10,1369.56,13695.6,Debit Card
350,2024-01-09,S001,P168,C1564,Home Decor,1,30.01,30.01,UPI
351,2024-10-01,S003,P102,C1514,Beauty,7,1210.22,8471.54,Cash
352,2024-02-24,S001,P167,C1152,Clothing,4,931.57,3726.28,UPI
353,2024-06-30,S003,P150,C1080,Grocery,7,691.2,4838.4,Cash
354,2024-12-22,S002,P138,C1700,Electronics,1,144.78,144.78,Debit Card
355,2024-07-12,S004,P107,C1652,Electronics,3,128.62,385.86,Debit Card
356,2024-11-26,S003,P172,C1878,Electronics,9,1379.13,12412.17,Cash
357,2024-04-18,S004,P134,C1047,Electronics,5,1349.47,6747.35,Net Banking
358,2024-12-02,S001,P122,C1951,Grocery,1,1442.4,1442.4,Net Banking
359,2024-03-14,S004,P109,C1306,Clothing,10,364.51,3645.1,Debit Card
360,2024-12-12,S003,P149,C1773,Beauty,3,1186.79,3560.37,Credit Card
361,2024-09-13,S003,P106,C1100,Home Decor,4,1258.82,5035.28,UPI
362,2024-11-05,S004,P199,C1334,Electronics,5,1176.4,5882.0,Debit Card
363,2024-09-08,S002,P145,C1566,Home Decor,7,282.68,1978.76,Net Banking
364,2024-12-04,S004,P110,C1790,Sports,5,1198.09,5990.45,Credit Card
365,2024-02-12,S003,P119,C1389,Beauty,3,1110.78,3332.34,UPI
366,2024-07-03,S001,P111,C1005,Grocery,8,543.08,4344.64,UPI
367,2024-02-22,S002,P111,C1191,Home Decor,8,837.69,6701.52,Net Banking
368,2024-07-27,S001,P103,C1091,Grocery,9,144.13,1297.17,Net Banking
369,2024-06-15,S004,P101,C1298,Home Decor,7,1169.86,8189.02,Net Banking
370,2024-05-04,S002,P187,C1389,Clothing,3,407.03,1221.09,UPI
371,2024-09-09,S002,P108,C1171,Home Decor,5,634.55,3172.75,Debit Card
372,2024-02-09,S003,P132,C1966,Clothing,8,892.74,7141.92,Cash
373,2024-08-22,S001,P117,C1311,Electronics,7,501.66,3511.62,Net Banking
374,2024-07-13,S003,P156,C1342,Home Decor,10,208.51,2085.1,UPI
375,2024-11-04,S002,P161,C1321,Clothing,7,1453.24,10172.68,UPI
376,2024-12-21,S004,P173,C1800,Clothing,6,567.2,3403.2,Debit Card
377,2024-07-05,S001,P172,C1204,Sports,9,273.99,2465.91,Net Banking
378,2024-01-14,S004,P190,C1214,Home Decor,5,1247.77,6238.85,Credit Card
379,2024-07-28,S004,P117,C1648,Grocery,4,382.76,1531.04,Cash
380,2024-08-04,S004,P109,C1459,Sports,8,875.45,7003.6,Net Banking
381,2024-09-16,S004,P169,C1037,Grocery,9,892.76,8034.84,Credit Card
382,2024-02-25,S002,P184,C1680,Grocery,3,972.26,2916.78,Credit Card
383,2024-10-15,S004,P196,C1339,Home Decor,2,20.77,41.54,UPI
384,2024-04-23,S002,P157,C1383,Home Decor,8,1159.65,9277.2,Net Banking
385,2024-12-19,S002,P144,C1025,Home Decor,2,446.67,893.34,Credit Card
386,2024-02-29,S002,P144,C1319,Grocery,8,1177.48,9419.84,Net Banking
387,2024-09-04,S003,P160,C1099,Home Decor,8,481.77,3854.16,UPI
388,2024-01-23,S001,P102,C1869,Grocery,2,1017.32,2034.64,Cash
389,2024-05-04,S002,P170,C1163,Grocery,9,642.42,5781.78,Debit Card
390,2024-04-28,S004,P180,C1188,Clothing,7,596.4,4174.8,Net Banking
391,2024-04-11,S004,P175,C1439,Home Decor,1,1058.58,1058.58,Cash
392,2024-05-22,S001,P173,C1104,Sports,3,551.86,1655.58,Cash
393,2024-08-22,S001,P133,C1686,Home Decor,9,1449.05,13041.45,UPI
394,2024-11-01,S004,P178,C1401,Sports,2,525.15,1050.3,Debit Card
395,2024-11-12,S002,P186,C1722,Grocery,10,887.3,8873.0,Cash
396,2024-06-09,S001,P130,C1312,Electronics,3,563.09,1689.27,Cash
397,2024-09-18,S004,P153,C1610,Clothing,10,578.65,5786.5,Cash
398,2024-09-06,S002,P171,C1170,Home Decor,5,214.74,1073.7,UPI
399,2024-08-18,S001,P145,C1974,Electronics,8,209.12,1672.96,Debit Card
400,2024-10-14,S004,P152,C1701,Home Decor,7,1066.66,7466.62,Debit Card
401,2024-09-07,S002,P110,C1578,Electronics,4,441.67,1766.68,UPI
402,2024-04-25,S003,P121,C1799,Home Decor,10,1115.06,11150.6,Debit Card
403,2024-10-08,S001,P173,C1116,Grocery,9,1235.81,11122.29,UPI
404,2024-10-04,S001,P197,C1736,Home Decor,9,331.72,2985.48,Debit Card
405,2024-02-22,S002,P138,C1895,Electronics,8,397.91,3183.28,Credit Card
406,2024-08-12,S001,P199,C1831,Clothing,4,1217.0,4868.0,Net Banking
407,2024-12-18,S003,P190,C1624,Beauty,7,253.14,1771.98,Cash
408,2024-04-15,S002,P107,C1583,Grocery,9,425.22,3826.98,Net Banking
409,2024-03-27,S003,P190,C1299,Grocery,10,404.68,4046.8,Net Banking
410,2024-12-13,S001,P117,C1985,Home Decor,1,1488.77,1488.77,Cash
411,2024-12-25,S002,P131,C1149,Beauty,6,1243.58,7461.48,Debit Card
412,2024-09-07,S002,P173,C1647,Grocery,7,565.88,3961.16,Credit Card
413,2024-11-20,S001,P151,C1527,Beauty,5,1043.58,5217.9,UPI
414,2024-08-20,S004,P141,C1595,Electronics,2,1097.74,2195.48,Debit Card
415,2024-11-21,S003,P108,C1814,Sports,7,330.66,2314.62,Debit Card
416,2024-04-18,S004,P134,C1330,Grocery,6,823.23,4939.38,Cash
417,2024-10-16,S004,P143,C1915,Beauty,1,73.68,73.68,Debit Card
418,2024-01-09,S001,P120,C1451,Home Decor,1,1487.8,1487.8,Debit Card
419,2024-04-13,S002,P183,C1309,Clothing,5,144.54,722.7,UPI
420,2024-05-08,S001,P147,C1680,Beauty,3,82.42,247.26,UPI
421,2024-12-24,S002,P154,C1671,Electronics,2,6.62,13.24,Debit Card
422,2024-02-09,S002,P175,C1231,Sports,8,18.88,151.04,UPI
423,2024-03-02,S004,P188,C1135,Home Decor,2,347.28,694.56,Credit Card
424,2024-02-22,S001,P140,C1376,Grocery,3,577.17,1731.51,Cash
425,2024-11-24,S002,P108,C1543,Sports,1,917.43,917.43,Cash
426,2024-08-13,S003,P192,C1218,Beauty,3,1380.24,4140.72,Net Banking
427,2024-12-17,S004,P127,C1088,Electronics,3,1129.91,3389.73,Net Banking
428,2024-07-15,S003,P154,C1322,Clothing,4,419.07,1676.28,Credit Card
429,2024-05-07,S003,P199,C1963,Beauty,1,1272.6,1272.6,UPI
430,2024-04-15,S002,P195,C1401,Grocery,1,1176.78,1176.78,Cash
431,2024-09-10,S004,P114,C1246,Home Decor,10,111.16,1111.6,Credit Card
432,2024-07-03,S003,P116,C1396,Sports,7,551.29,3859.03,Cash
433,2024-08-29,S001,P102,C1601,Electronics,1,396.97,396.97,Credit Card
434,2024-01-31,S004,P164,C1293,Beauty,9,1151.83,10366.47,Debit Card
435,2024-12-25,S004,P110,C1655,Sports,9,925.99,8333.91,UPI
436,2024-02-12,S003,P110,C1523,Clothing,3,806.9,2420.7,Debit Card
437,2024-10-27,S001,P139,C1715,Home Decor,4,91.57,366.28,Credit Card
438,2024-08-10,S001,P158,C1626,Sports,1,467.39,467.39,Cash
439,2024-03-02,S001,P190,C1140,Beauty,1,249.93,249.93,UPI
440,2024-09-24,S003,P121,C1380,Clothing,5,1100.74,5503.7,Credit Card
441,2024-01-16,S003,P154,C1278,Sports,2,398.11,796.22,Net Banking
442,2024-11-17,S001,P163,C1466,Sports,6,87.88,527.28,Net Banking
443,2024-03-26,S003,P120,C1261,Electronics,10,1012.81,10128.1,Credit Card
444,2024-04-26,S001,P105,C1879,Electronics,4,73.74,294.96,UPI
445,2024-07-15,S002,P122,C1953,Electronics,9,1205.66,10850.94,Debit Card
446,2024-04-24,S003,P131,C1426,Beauty,6,410.53,2463.18,Credit Card
447,2024-10-19,S003,P115,C1514,Beauty,1,273.12,273.12,Net Banking
448,2024-01-24,S004,P108,C1898,Home Decor,5,1161.42,5807.1,UPI
449,2024-06-16,S001,P170,C1467,Electronics,6,305.0,1830.0,Net Banking
450,2024-06-04,S002,P159,C1377,Sports,8,1496.69,11973.52,Cash
451,2024-10-06,S002,P119,C1006,Home Decor,1,353.33,353.33,UPI
452,2024-11-21,S001,P142,C1001,Beauty,7,1274.26,8919.82,UPI
453,2024-02-23,S002,P167,C1243,Home Decor,8,1441.97,11535.76,Cash
454,2024-12-30,S003,P111,C1044,Clothing,9,622.52,5602.68,UPI
455,2024-08-22,S001,P174,C1097,Sports,3,957.64,2872.92,Debit Card
456,2024-02-08,S001,P155,C1678,Clothing,4,441.06,1764.24,UPI
457,2024-07-20,S003,P140,C1463,Grocery,4,116.66,466.64,Cash
458,2024-03-10,S001,P119,C1108,Clothing,8,701.75,5614.0,Debit Card
459,2024-03-02,S003,P198,C1212,Home Decor,5,697.7,3488.5,Credit Card
460,2024-02-16,S002,P187,C1311,Beauty,10,65.29,652.9,UPI
461,2024-03-16,S001,P191,C1254,Grocery,7,772.62,5408.34,UPI
462,2024-05-13,S002,P103,C1974,Home Decor,8,836.15,6689.2,Net Banking
463,2024-05-07,S001,P159,C1104,Clothing,2,22.88,45.76,Cash
464,2024-03-07,S002,P151,C1381,Beauty,2,875.57,1751.14,UPI
465,2024-02-08,S001,P108,C1202,Beauty,8,1214.9,9719.2,Credit Card
466,2024-06-18,S001,P105,C1964,Home Decor,1,256.14,256.14,Net Banking
467,2024-08-09,S004,P163,C1030,Home Decor,7,263.35,1843.45,Cash
468,2024-04-05,S003,P135,C1456,Clothing,1,923.09,923.09,Net Banking
469,2024-05-05,S003,P163,C1421,Sports,8,96.16,769.28,UPI
470,2024-07-15,S002,P153,C1204,Beauty,9,377.48,3397.32,Net Banking
471,2024-01-10,S004,P191,C1367,Home Decor,9,1173.25,10559.25,UPI
472,2024-10-16,S003,P149,C1276,Clothing,1,481.72,481.72,Cash
473,2024-01-16,S003,P107,C1828,Home Decor,9,539.36,4854.24,Net Banking
474,2024-04-29,S002,P112,C1253,Beauty,4,403.46,1613.84,Credit Card
475,2024-04-22,S004,P145,C1957,Clothing,3,358.64,1075.92,UPI
476,2024-12-23,S003,P175,C1028,Beauty,6,1421.6,8529.6,Net Banking
477,2024-03-13,S002,P163,C1555,Grocery,3,738.2,2214.6,Credit Card
478,2024-01-29,S002,P177,C1224,Electronics,9,719.59,6476.31,UPI
479,2024-11-10,S002,P116,C1348,Beauty,3,1378.58,4135.74,UPI
480,2024-01-31,S001,P118,C1600,Beauty,3,1162.68,3488.04,Net Banking
481,2024-07-05,S001,P147,C1721,Beauty,7,881.09,6167.63,UPI
482,2024-06-03,S003,P117,C1999,Clothing,7,1188.8,8321.6,Debit Card
483,2024-11-28,S003,P122,C1724,Sports,10,1181.55,11815.5,Cash
484,2024-12-06,S002,P148,C1314,Beauty,5,195.39,976.95,Credit Card
485,2024-12-25,S004,P198,C1988,Sports,1,277.21,277.21,UPI
486,2024-11-09,S002,P181,C1579,Electronics,8,215.26,1722.08,Credit Card
487,2024-05-01,S003,P140,C1171,Beauty,2,1233.38,2466.76,UPI
488,2024-08-16,S001,P133,C1214,Clothing,2,528.97,1057.94,Credit Card
489,2024-01-01,S001,P149,C1448,Beauty,7,1453.81,10176.67,Debit Card
490,2024-09-09,S004,P144,C1559,Home Decor,2,1244.07,2488.14,Net Banking
491,2024-11-29,S002,P120,C1462,Electronics,1,445.89,445.89,UPI
492,2024-05-13,S001,P109,C1350,Clothing,7,245.55,1718.85,Credit Card
493,2024-10-07,S001,P143,C1608,Sports,8,1058.23,8465.84,Debit Card
494,2024-11-30,S002,P177,C1911,Home Decor,3,85.07,255.21,UPI
495,2024-04-15,S002,P152,C1713,Sports,9,401.57,3614.13,UPI
496,2024-06-01,S002,P112,C1050,Home Decor,10,826.75,8267.5,Debit Card
497,2024-03-19,S001,P146,C1003,Home Decor,2,445.35,890.7,Net Banking
498,2024-09-02,S002,P112,C1026,Clothing,3,959.1,2877.3,Credit Card
499,2024-08-30,S001,P139,C1803,Home Decor,8,736.2,5889.6,UPI
500,2024-02-16,S004,P123,C1379,Home Decor,6,283.94,1703.64,Credit Card
501,2024-05-14,S004,P159,C1269,Clothing,5,848.55,4242.75,Cash
502,2024-12-22,S001,P110,C1684,Grocery,9,623.91,5615.19,Net Banking
503,2024-04-26,S001,P149,C1838,Sports,7,1448.61,10140.27,Debit Card
504,2024-10-20,S002,P160,C1306,Electronics,7,1354.65,9482.55,Credit Card
505,2024-09-14,S002,P115,C1972,Home Decor,3,1423.85,4271.55,Cash
506,2024-04-18,S002,P116,C1043,Home Decor,2,1482.48,2964.96,Debit Card
507,2024-04-13,S002,P176,C1264,Grocery,2,135.11,270.22,Net Banking
508,2024-07-22,S003,P135,C1532,Home Decor,1,1180.89,1180.89,Net Banking
509,2024-10-27,S004,P114,C1424,Clothing,3,852.06,2556.18,Net Banking
510,2024-02-21,S001,P172,C1798,Electronics,5,1301.88,6509.4,UPI
511,2024-07-29,S003,P149,C1670,Home Decor,10,915.4,9154.0,Credit Card
512,2024-03-29,S003,P151,C1147,Sports,10,1022.82,10228.2,Debit Card
513,2024-01-20,S004,P142,C1707,Clothing,1,1119.9,1119.9,UPI
514,2024-07-09,S001,P143,C1837,Grocery,5,424.12,2120.6,Debit Card
515,2024-12-22,S001,P129,C1137,Grocery,8,1162.18,9297.44,UPI
516,2024-05-17,S004,P177,C1661,Electronics,4,665.37,2661.48,Debit Card
517,2024-09-05,S003,P107,C1527,Clothing,2,470.13,940.26,Net Banking
518,2024-07-25,S002,P199,C1871,Sports,10,48.28,482.8,Cash
519,2024-04-12,S001,P131,C1033,Home Decor,1,1377.46,1377.46,Cash
520,2024-05-20,S003,P159,C1517,Home Decor,2,1023.36,2046.72,Cash
521,2024-07-09,S004,P176,C1456,Clothing,8,882.39,7059.12,UPI
522,2024-06-25,S002,P133,C1766,Beauty,2,431.18,862.36,Debit Card
523,2024-01-26,S002,P173,C1798,Clothing,4,972.83,3891.32,Cash
524,2024-05-17,S004,P165,C1020,Beauty,1,713.78,713.78,Cash
525,2024-11-27,S002,P176,C1820,Electronics,4,382.32,1529.28,UPI
526,2024-12-30,S003,P154,C1916,Home Decor,6,691.2,4147.2,Cash
527,2024-08-26,S003,P186,C1533,Sports,7,878.81,6151.67,Credit Card
528,2024-09-18,S003,P171,C1662,Sports,10,427.6,4276.0,Credit Card
529,2024-09-03,S001,P143,C1283,Beauty,6,1292.93,7757.58,UPI
530,2024-12-01,S003,P124,C1153,Sports,4,1350.03,5400.12,Net Banking
531,2024-07-25,S003,P187,C1143,Beauty,1,984.82,984.82,UPI
532,2024-05-12,S004,P151,C1397,Beauty,1,876.62,876.62,Net Banking
533,2024-04-07,S003,P192,C1730,Clothing,9,959.28,8633.52,Debit Card
534,2024-12-09,S003,P164,C1307,Clothing,9,275.8,2482.2,Credit Card
535,2024-08-29,S002,P194,C1264,Beauty,9,1145.56,10310.04,Cash
536,2024-12-14,S003,P183,C1091,Clothing,6,338.88,2033.28,UPI
537,2024-08-03,S003,P147,C1266,Sports,5,698.32,3491.6,Credit Card
538,2024-08-28,S001,P181,C1597,Sports,10,111.47,1114.7,Cash
539,2024-09-13,S001,P187,C1390,Sports,5,622.6,3113.0,Cash
540,2024-03-11,S002,P143,C1419,Sports,8,219.12,1752.96,Cash
541,2024-02-11,S004,P142,C1646,Clothing,6,953.58,5721.48,Credit Card
542,2024-08-19,S003,P126,C1779,Clothing,10,1147.9,11479.0,Debit Card
543,2024-02-15,S002,P178,C1444,Beauty,7,608.07,4256.49,Debit Card
544,2024-07-15,S001,P104,C1546,Clothing,6,1425.35,8552.1,UPI
545,2024-09-28,S002,P102,C1692,Electronics,4,343.27,1373.08,UPI
546,2024-06-08,S002,P113,C1392,Sports,10,462.64,4626.4,Credit Card
547,2024-01-24,S003,P137,C1466,Beauty,9,896.57,8069.13,UPI
548,2024-08-10,S002,P143,C1923,Home Decor,6,1126.42,6758.52,Cash
549,2024-07-25,S001,P129,C1229,Beauty,3,320.73,962.19,Credit Card
550,2024-10-28,S002,P115,C1375,Beauty,1,565.91,565.91,UPI
551,2024-09-30,S001,P176,C1049,Beauty,2,982.08,1964.16,Credit Card
552,2024-01-25,S001,P153,C1454,Home Decor,2,823.19,1646.38,Debit Card
553,2024-12-25,S002,P126,C1711,Beauty,1,455.17,455.17,Credit Card
554,2024-12-05,S003,P179,C1620,Beauty,3,631.14,1893.42,Credit Card
555,2024-09-18,S001,P136,C1116,Electronics,8,301.98,2415.84,Cash
556,2024-05-14,S002,P145,C1720,Home Decor,5,244.76,1223.8,Net Banking
557,2024-09-11,S002,P188,C1955,Home Decor,6,355.59,2133.54,Credit Card
558,2024-12-09,S001,P114,C1855,Sports,8,227.97,1823.76,Credit Card
559,2024-09-18,S001,P192,C1740,Electronics,5,968.28,4841.4,Debit Card
560,2024-05-31,S003,P159,C1051,Electronics,3,1311.84,3935.52,UPI
561,2024-07-03,S003,P154,C1756,Electronics,2,1277.61,2555.22,Credit Card
562,2024-01-05,S002,P184,C1662,Clothing,6,539.5,3237.0,Debit Card
563,2024-11-14,S003,P193,C1095,Grocery,6,278.39,1670.34,Debit Card
564,2024-07-23,S004,P134,C1855,Home Decor,8,1200.85,9606.8,Cash
565,2024-02-27,S002,P189,C1743,Electronics,3,160.05,480.15,Net Banking
566,2024-09-04,S004,P123,C1625,Home Decor,6,918.98,5513.88,Cash
567,2024-09-04,S004,P114,C1908,Home Decor,8,73.73,589.84,UPI
568,2024-12-01,S003,P101,C1721,Beauty,9,1152.46,10372.14,Net Banking
569,2024-10-16,S002,P185,C1894,Grocery,9,787.04,7083.36,Net Banking
570,2024-02-18,S004,P184,C1744,Clothing,8,521.9,4175.2,Debit Card
571,2024-03-17,S001,P101,C1658,Clothing,9,1274.02,11466.18,Debit Card
572,2024-03-25,S001,P196,C1503,Grocery,4,499.69,1998.76,UPI
573,2024-01-26,S002,P170,C1658,Home Decor,7,1226.57,8585.99,Credit Card
574,2024-08-23,S004,P173,C1458,Electronics,8,673.37,5386.96,Credit Card
575,2024-09-11,S001,P113,C1413,Home Decor,1,837.91,837.91,Credit Card
576,2024-02-16,S003,P165,C1575,Clothing,8,1425.78,11406.24,UPI
577,2024-01-28,S002,P158,C1339,Sports,10,901.93,9019.3,UPI
578,2024-08-19,S001,P112,C1777,Beauty,4,8.28,33.12,UPI
579,2024-11-20,S003,P170,C1534,Grocery,2,73.44,146.88,Cash
580,2024-09-09,S002,P191,C1760,Beauty,7,164.91,1154.37,Net Banking
581,2024-04-10,S002,P115,C1952,Home Decor,4,688.28,2753.12,Cash
582,2024-06-22,S001,P196,C1424,Electronics,10,189.21,1892.1,Debit Card
583,2024-08-22,S002,P163,C1004,Sports,1,832.07,832.07,Debit Card
584,2024-10-26,S004,P165,C1799,Clothing,10,264.61,2646.1,Cash
585,2024-02-23,S004,P184,C1614,Sports,6,758.64,4551.84,Debit Card
586,2024-08-02,S002,P135,C1407,Grocery,5,682.0,3410.0,Cash
587,2024-03-11,S004,P177,C1716,Beauty,9,451.88,4066.92,Net Banking
588,2024-06-09,S002,P125,C1214,Sports,5,1031.48,5157.4,Cash
589,2024-12-29,S002,P164,C1555,Beauty,6,1066.98,6401.88,UPI
590,2024-10-14,S004,P174,C1584,Beauty,7,1012.99,7090.93,Net Banking
591,2024-05-26,S004,P101,C1535,Electronics,1,574.4,574.4,Credit Card
592,2024-12-09,S001,P125,C1273,Clothing,5,1026.67,5133.35,Cash
593,2024-02-01,S003,P126,C1771,Sports,1,541.23,541.23,Debit Card
594,2024-02-22,S002,P195,C1662,Sports,7,360.21,2521.47,UPI
595,2024-12-20,S001,P148,C1396,Home Decor,6,1448.92,8693.52,Credit Card
596,2024-01-07,S003,P125,C1635,Home Decor,4,1367.67,5470.68,UPI
597,2024-10-28,S002,P199,C1742,Clothing,5,675.98,3379.9,Credit Card
598,2024-04-05,S002,P194,C1526,Electronics,7,65.75,460.25,UPI
599,2024-10-11,S003,P116,C1164,Sports,5,13.44,67.2,Debit Card
600,2024-12-29,S002,P105,C1157,Grocery,10,81.03,810.3,Net Banking
601,2024-12-04,S003,P162,C1808,Sports,9,540.34,4863.06,UPI
602,2024-09-26,S002,P123,C1533,Electronics,9,243.26,2189.34,Net Banking
603,2024-10-01,S004,P111,C1357,Clothing,4,996.69,3986.76,UPI
604,2024-07-03,S003,P127,C1973,Sports,9,714.91,6434.19,Net Banking
605,2024-11-28,S001,P114,C1684,Grocery,8,364.32,2914.56,Net Banking
606,2024-11-14,S002,P105,C1698,Grocery,7,1374.32,9620.24,Credit Card
607,2024-07-16,S003,P169,C1741,Grocery,1,1367.45,1367.45,UPI
608,2024-09-20,S004,P162,C1044,Grocery,4,483.87,1935.48,Credit Card
609,2024-02-19,S002,P198,C1550,Sports,1,942.26,942.26,Cash
610,2024-12-09,S002,P187,C1434,Electronics,4,808.94,3235.76,Debit Card
611,2024-11-27,S001,P195,C1702,Clothing,1,691.54,691.54,UPI
612,2024-01-20,S001,P109,C1055,Clothing,5,839.34,4196.7,Net Banking
613,2024-04-26,S003,P152,C1397,Home Decor,7,652.37,4566.59,Credit Card
614,2024-07-18,S001,P168,C1006,Beauty,10,99.54,995.4,Net Banking
615,2024-01-24,S001,P145,C1950,Sports,2,438.31,876.62,UPI
616,2024-11-06,S001,P136,C1783,Home Decor,7,595.69,4169.83,Credit Card
617,2024-08-30,S002,P168,C1225,Clothing,7,1196.17,8373.19,Net Banking
618,2024-05-31,S002,P138,C1693,Beauty,6,1436.3,8617.8,Credit Card
619,2024-10-10,S002,P115,C1042,Electronics,10,897.0,8970.0,Net Banking
620,2024-10-07,S001,P139,C1215,Beauty,6,321.55,1929.3,Net Banking
621,2024-03-13,S002,P123,C1226,Sports,5,295.52,1477.6,Cash
622,2024-12-09,S001,P196,C1954,Sports,8,968.79,7750.32,Credit Card
623,2024-05-28,S001,P132,C1100,Clothing,10,733.35,7333.5,UPI
624,2024-07-01,S002,P185,C1671,Clothing,2,431.28,862.56,Credit Card
625,2024-04-09,S003,P162,C1461,Grocery,10,990.84,9908.4,Net Banking
626,2024-03-19,S003,P140,C1981,Home Decor,3,12.22,36.66,Cash
627,2024-04-23,S004,P135,C1860,Grocery,3,1020.97,3062.91,UPI
628,2024-09-02,S004,P157,C1367,Grocery,8,829.75,6638.0,Cash
629,2024-11-26,S001,P135,C1879,Clothing,9,298.67,2688.03,Credit Card
630,2024-02-08,S001,P164,C1646,Electronics,10,870.46,8704.6,Net Banking
631,2024-04-18,S001,P170,C1266,Sports,9,710.8,6397.2,Cash
632,2024-07-06,S004,P128,C1912,Sports,5,205.15,1025.75,Net Banking
633,2024-09-18,S001,P150,C1372,Sports,1,995.7,995.7,Net Banking
634,2024-12-16,S002,P196,C1526,Clothing,8,243.04,1944.32,Net Banking
635,2024-10-16,S002,P194,C1749,Home Decor,6,65.43,392.58,Debit Card
636,2024-04-28,S001,P133,C1378,Clothing,1,1004.54,1004.54,Net Banking
637,2024-07-03,S004,P160,C1939,Home Decor,1,64.66,64.66,UPI
638,2024-02-22,S003,P194,C1269,Sports,9,857.39,7716.51,Debit Card
639,2024-11-30,S004,P146,C1601,Beauty,2,777.41,1554.82,Debit Card
640,2024-04-24,S004,P145,C1836,Grocery,8,1190.02,9520.16,Net Banking
641,2024-01-04,S002,P156,C1169,Clothing,2,774.24,1548.48,UPI
642,2024-04-18,S002,P123,C1161,Grocery,10,1077.37,10773.7,Credit Card
643,2024-12-04,S002,P153,C1830,Grocery,2,724.87,1449.74,Debit Card
644,2024-09-02,S002,P175,C1165,Beauty,7,38.56,269.92,Credit Card
645,2024-03-06,S002,P117,C1644,Sports,1,1336.74,1336.74,Cash
646,2024-01-29,S002,P133,C1944,Clothing,9,1437.57,12938.13,Net Banking
647,2024-10-15,S001,P192,C1745,Beauty,5,1421.14,7105.7,Cash
648,2024-08-17,S004,P161,C1174,Clothing,7,903.25,6322.75,Net Banking
649,2024-04-03,S003,P121,C1741,Beauty,6,1383.92,8303.52,Net Banking
650,2024-10-29,S001,P129,C1387,Home Decor,3,167.31,501.93,Cash
651,2024-09-24,S004,P119,C1620,Electronics,3,716.42,2149.26,Net Banking
652,2024-11-03,S001,P168,C1515,Electronics,2,725.95,1451.9,Cash
653,2024-11-04,S001,P199,C1694,Beauty,7,785.46,5498.22,UPI
654,2024-01-23,S004,P129,C1960,Home Decor,7,529.02,3703.14,Net Banking
655,2024-02-20,S004,P117,C1260,Home Decor,4,1365.58,5462.32,Credit Card
656,2024-05-25,S004,P132,C1193,Electronics,1,869.09,869.09,Credit Card
657,2024-09-23,S001,P148,C1670,Clothing,6,616.22,3697.32,Credit Card
658,2024-03-20,S004,P183,C1599,Grocery,5,1283.19,6415.95,Debit Card
659,2024-10-16,S003,P178,C1282,Beauty,7,1133.68,7935.76,Debit Card
660,2024-10-09,S004,P122,C1379,Sports,9,728.22,6553.98,UPI
661,2024-10-22,S003,P199,C1722,Home Decor,3,1283.22,3849.66,Credit Card
662,2024-04-27,S004,P189,C1972,Clothing,2,325.61,651.22,Debit Card
663,2024-06-22,S001,P120,C1398,Beauty,1,1207.53,1207.53,Cash
664,2024-08-29,S004,P111,C1065,Grocery,4,559.4,2237.6,Net Banking
665,2024-01-20,S004,P151,C1628,Beauty,9,433.27,3899.43,Net Banking
666,2024-01-30,S002,P181,C1506,Home Decor,1,306.55,306.55,Net Banking
667,2024-05-26,S002,P104,C1802,Sports,9,776.14,6985.26,Cash
668,2024-11-10,S002,P186,C1036,Grocery,4,984.25,3937.0,Cash
669,2024-02-14,S003,P199,C1409,Grocery,7,611.15,4278.05,Cash
670,2024-09-22,S001,P194,C1720,Electronics,2,826.64,1653.28,Net Banking
671,2024-10-25,S003,P144,C1986,Grocery,4,911.51,3646.04,Cash
672,2024-08-20,S004,P173,C1004,Grocery,3,613.67,1841.01,Credit Card
673,2024-10-13,S001,P164,C1301,Grocery,2,1205.4,2410.8,UPI
674,2024-10-02,S003,P188,C1453,Home Decor,10,728.03,7280.3,Cash
675,2024-06-22,S004,P187,C1471,Sports,1,725.55,725.55,UPI
676,2024-02-04,S004,P181,C1807,Clothing,4,1201.24,4804.96,Debit Card
677,2024-06-29,S001,P189,C1852,Grocery,4,434.5,1738.0,Debit Card
678,2024-12-10,S003,P109,C1567,Clothing,8,474.24,3793.92,Cash
679,2024-10-20,S003,P123,C1969,Beauty,4,751.0,3004.0,Cash
680,2024-04-30,S002,P133,C1211,Clothing,4,1253.24,5012.96,Net Banking
681,2024-07-01,S002,P199,C1109,Electronics,2,1015.34,2030.68,Debit Card
682,2024-11-10,S001,P197,C1877,Sports,1,1272.78,1272.78,UPI
683,2024-11-13,S003,P163,C1919,Sports,5,738.75,3693.75,Net Banking
684,2024-05-23,S004,P128,C1768,Sports,3,85.95,257.85,Debit Card
685,2024-09-01,S001,P164,C1355,Home Decor,3,688.51,2065.53,Credit Card
686,2024-12-23,S004,P140,C1705,Electronics,1,1012.78,1012.78,Debit Card
