OrderID,OrderDate,StoreID,ProductID,Quantity,Price,TotalAmount,PaymentMethod
453,2024-08-02,S002,P198,5,932.01,4660.05,UPI
454,2025-05-27,S002,P180,4,466.29,1865.16,UPI
455,2025-03-08,S001,P172,6,412.88,2477.28,Debit Card
456,2025-01-14,S002,P115,1,955.39,955.39,Debit Card
457,2024-07-30,S002,P112,1,745.21,745.21,Cash
458,2024-12-29,S002,P108,3,183.08,549.24,UPI
459,2025-05-17,S003,P161,7,41.42,289.94,Cash
460,2025-06-07,S002,P135,8,892.56,7140.48,Debit Card
461,2025-06-16,S002,P118,6,933.8,5602.8,Debit Card
462,2025-02-26,S003,P150,7,461.75,3232.25,UPI
463,2025-04-09,S001,P102,1,340.2,340.2,UPI
464,2024-09-25,S002,P129,3,689.93,2069.79,UPI
465,2024-08-10,S003,P190,2,887.23,1774.46,Cash
466,2024-12-21,S002,P198,10,991.54,9915.4,Credit Card
467,2024-07-16,S003,P136,3,286.58,859.74,UPI
468,2025-03-08,S001,P159,3,529.41,1588.23,Debit Card
469,2025-03-08,S002,P107,7,14.6,102.2,UPI
470,2025-02-11,S002,P172,8,501.26,4010.08,Debit Card
471,2025-01-20,S003,P155,5,120.77,603.85,Credit Card
472,2024-10-20,S002,P166,1,277.12,277.12,UPI
473,2025-02-24,S003,P154,3,564.35,1693.05,Cash
474,2025-02-08,S003,P160,9,981.61,8834.49,Cash
475,2025-03-14,S001,P132,7,431.76,3022.32,Cash
476,2025-06-12,S001,P171,7,963.52,6744.64,Debit Card
477,2025-04-02,S003,P152,2,217.83,435.66,Credit Card
478,2024-09-01,S003,P112,1,462.87,462.87,Debit Card
479,2024-10-26,S002,P130,7,254.0,1778.0,UPI
480,2025-02-22,S001,P192,2,637.3,1274.6,Cash
481,2024-08-17,S002,P157,10,364.75,3647.5,Credit Card
482,2025-02-18,S003,P165,5,935.36,4676.8,Cash
483,2025-03-11,S002,P152,9,850.57,7655.13,Debit Card
484,2024-10-09,S001,P142,1,880.66,880.66,Debit Card
485,2025-01-23,S002,P195,10,235.52,2355.2,UPI
486,2025-02-06,S001,P118,4,696.15,2784.6,Credit Card
487,2024-10-26,S003,P175,2,749.74,1499.48,UPI
488,2025-03-30,S001,P158,2,651.86,1303.72,Debit Card
489,2025-03-04,S003,P198,7,883.09,6181.63,Cash
490,2024-07-18,S002,P103,1,964.58,964.58,Credit Card
491,2025-06-27,S001,P186,9,295.57,2660.13,Debit Card
492,2025-03-16,S001,P122,7,395.59,2769.13,Debit Card
493,2025-04-20,S001,P153,10,508.52,5085.2,UPI
494,2024-09-08,S002,P109,9,230.86,2077.74,Cash
495,2024-08-25,S003,P151,10,55.73,557.3,Cash
496,2024-09-19,S002,P180,1,84.2,84.2,Cash
497,2024-07-22,S003,P162,3,718.56,2155.68,Cash
498,2024-07-09,S001,P101,7,543.39,3803.73,UPI
499,2024-10-30,S001,P111,1,967.31,967.31,UPI
500,2025-01-11,S002,P114,4,390.26,1561.04,Cash
501,2025-04-17,S001,P110,5,762.77,3813.85,Cash
502,2024-11-24,S003,P115,2,633.88,1267.76,Cash
503,2024-11-08,S002,P153,2,204.21,408.42,Debit Card
504,2025-02-14,S002,P176,9,82.14,739.26,Credit Card
505,2024-08-30,S002,P114,9,459.39,4134.51,Cash
506,2024-09-20,S002,P127,5,251.1,1255.5,Credit Card
507,2024-12-18,S003,P113,8,886.45,7091.6,UPI
508,2025-01-25,S001,P164,10,789.83,7898.3,Credit Card
509,2025-06-29,S002,P155,3,787.93,2363.79,Debit Card
510,2025-01-14,S001,P132,2,961.09,1922.18,UPI
511,2025-01-17,S002,P119,1,664.96,664.96,Credit Card
512,2025-03-22,S001,P173,10,997.23,9972.3,Debit Card
513,2025-04-29,S001,P165,1,71.73,71.73,Debit Card
514,2025-01-10,S002,P164,5,695.49,3477.45,Debit Card
515,2024-11-26,S002,P165,7,628.78,4401.46,Debit Card
516,2025-05-31,S003,P167,1,504.76,504.76,UPI
517,2024-11-10,S001,P135,9,187.11,1683.99,Debit Card
518,2024-07-10,S002,P179,6,83.48,500.88,Credit Card
519,2025-04-13,S001,P135,8,602.42,4819.36,Cash
520,2024-08-28,S002,P160,2,534.16,1068.32,Credit Card
521,2024-08-14,S002,P166,6,182.86,1097.16,Credit Card
522,2024-10-25,S002,P173,7,375.51,2628.57,UPI
523,2024-11-25,S001,P177,1,654.95,654.95,Cash
524,2024-09-24,S003,P189,4,936.15,3744.6,Debit Card
525,2025-01-08,S001,P196,5,458.36,2291.8,UPI
526,2024-11-21,S002,P150,5,217.27,1086.35,Credit Card
527,2025-06-28,S003,P146,1,793.06,793.06,Cash
528,2025-02-18,S002,P113,2,917.93,1835.86,UPI
529,2025-04-28,S003,P153,9,958.98,8630.82,Credit Card
530,2024-08-14,S002,P117,6,469.77,2818.62,Credit Card
531,2025-02-11,S002,P145,8,715.92,5727.36,Cash
532,2025-04-10,S003,P119,8,215.64,1725.12,Cash
533,2024-09-25,S003,P139,3,365.17,1095.51,Cash
534,2025-06-25,S003,P183,2,893.03,1786.06,Debit Card
535,2025-05-08,S001,P172,1,132.92,132.92,UPI
536,2025-07-07,S001,P136,5,241.53,1207.65,Cash
537,2025-06-11,S003,P115,8,194.61,1556.88,Debit Card
538,2025-01-22,S003,P181,10,17.8,178.0,Debit Card
539,2025-06-09,S001,P178,4,509.14,2036.56,Credit Card
540,2024-09-02,S003,P178,9,707.48,6367.32,Debit Card
541,2024-08-17,S003,P183,10,492.74,4927.4,Debit Card
542,2024-11-10,S003,P157,3,408.14,1224.42,UPI
543,2024-08-30,S002,P143,4,458.31,1833.24,Debit Card
544,2024-11-16,S001,P195,7,992.92,6950.44,Credit Card
545,2024-11-28,S002,P130,2,778.33,1556.66,Credit Card
546,2025-05-20,S002,P125,1,587.91,587.91,Cash
547,2024-11-19,S002,P137,10,427.43,4274.3,Cash
548,2024-12-24,S002,P121,6,985.37,5912.22,Debit Card
549,2024-09-25,S003,P157,2,943.68,1887.36,Cash
550,2025-06-26,S002,P131,7,283.36,1983.52,UPI
551,2025-02-09,S001,P116,8,222.38,1779.04,UPI
552,2025-01-02,S002,P130,10,708.65,7086.5,Credit Card
553,2024-10-26,S001,P154,7,62.73,439.11,Debit Card
554,2024-07-27,S001,P187,8,479.31,3834.48,Debit Card
555,2024-12-05,S001,P140,10,253.4,2534.0,Debit Card
556,2024-09-03,S003,P199,9,433.53,3901.77,Cash
557,2024-11-04,S003,P101,6,756.34,4538.04,UPI
558,2024-11-27,S003,P162,6,376.91,2261.46,Credit Card
559,2025-01-05,S003,P151,4,437.78,1751.12,Debit Card
560,2024-09-05,S003,P127,4,902.77,3611.08,Debit Card
561,2025-01-08,S002,P125,5,898.26,4491.3,Credit Card
562,2024-10-20,S002,P123,10,889.79,8897.9,Credit Card
563,2024-07-28,S003,P104,2,217.5,435.0,Debit Card
564,2025-01-10,S002,P196,9,635.8,5722.2,Debit Card
565,2025-02-10,S002,P116,1,456.93,456.93,Cash
566,2024-10-07,S003,P176,7,578.64,4050.48,Debit Card
567,2025-01-19,S003,P112,9,467.2,4204.8,Credit Card
568,2024-08-21,S003,P148,5,451.25,2256.25,Debit Card
569,2024-08-06,S003,P152,2,953.18,1906.36,Credit Card
570,2024-10-09,S001,P106,9,901.66,8114.94,Debit Card
571,2024-08-12,S002,P139,8,950.04,7600.32,Credit Card
572,2024-09-25,S002,P111,2,985.15,1970.3,UPI
573,2024-12-03,S003,P197,9,333.97,3005.73,Cash
574,2025-06-25,S003,P163,2,38.02,76.04,Cash
575,2024-07-28,S003,P199,7,246.6,1726.2,Debit Card
576,2024-10-06,S001,P163,7,865.99,6061.93,Credit Card
577,2024-11-15,S003,P119,1,532.58,532.58,Cash
578,2024-08-17,S003,P107,1,477.97,477.97,Credit Card
579,2024-10-02,S002,P121,3,745.51,2236.53,Cash
580,2025-04-08,S001,P147,10,381.34,3813.4,UPI
581,2024-12-06,S002,P120,3,469.91,1409.73,Credit Card
582,2025-06-24,S001,P160,2,254.1,508.2,Credit Card
583,2025-02-11,S003,P126,5,251.55,1257.75,Debit Card
584,2025-03-03,S002,P180,5,873.87,4369.35,Cash
585,2025-03-13,S001,P144,9,961.24,8651.16,Cash
586,2025-05-02,S002,P165,8,437.73,3501.84,UPI
587,2024-08-03,S002,P139,9,299.84,2698.56,Credit Card
588,2025-02-03,S002,P136,3,136.19,408.57,UPI
589,2025-03-24,S003,P112,2,447.01,894.02,Debit Card
590,2025-02-02,S003,P191,4,566.74,2266.96,Debit Card
591,2025-06-17,S003,P107,5,996.0,4980.0,Debit Card
592,2025-01-06,S001,P156,9,396.05,3564.45,Credit Card
593,2024-11-28,S003,P187,1,897.51,897.51,Credit Card
594,2024-10-01,S002,P170,1,874.21,874.21,UPI
595,2025-02-09,S001,P195,6,290.55,1743.3,Cash
596,2024-11-04,S003,P146,7,270.63,1894.41,UPI
597,2025-03-24,S001,P187,3,47.66,142.98,Debit Card
598,2025-06-09,S001,P127,4,260.47,1041.88,Debit Card
599,2025-04-11,S001,P133,1,182.17,182.17,Debit Card
600,2025-03-21,S003,P165,4,392.25,1569.0,Cash
601,2025-01-30,S003,P174,7,49.55,346.85,Credit Card
602,2024-12-22,S002,P168,8,99.76,798.08,Cash
603,2024-08-12,S002,P149,4,272.79,1091.16,Cash
604,2024-10-04,S002,P124,4,976.61,3906.44,UPI
605,2025-01-27,S002,P108,9,325.53,2929.77,UPI
606,2025-02-24,S001,P107,3,399.91,1199.73,Debit Card
607,2024-08-19,S001,P130,4,490.4,1961.6,UPI
608,2024-09-10,S001,P181,4,314.34,1257.36,UPI
609,2025-06-13,S002,P126,9,39.07,351.63,Credit Card
610,2025-05-23,S002,P161,2,869.8,1739.6,Debit Card
611,2024-12-01,S002,P157,8,567.8,4542.4,Debit Card
612,2025-05-09,S001,P157,9,44.03,396.27,Cash
613,2024-08-12,S003,P190,5,454.6,2273.0,Cash
614,2024-10-10,S001,P195,10,665.52,6655.2,Cash
615,2025-04-08,S001,P129,4,512.61,2050.44,Cash
616,2025-06-16,S002,P123,2,669.21,1338.42,Cash
617,2025-04-14,S001,P168,8,895.78,7166.24,Credit Card
618,2025-04-14,S003,P196,8,186.43,1491.44,Cash
619,2024-08-08,S003,P138,2,46.2,92.4,Credit Card
620,2025-03-14,S001,P159,8,486.54,3892.32,Cash
621,2025-04-01,S002,P101,5,308.35,1541.75,UPI
622,2024-10-26,S001,P111,5,374.03,1870.15,UPI
623,2025-03-30,S002,P111,5,884.34,4421.7,Cash
624,2025-02-08,S003,P105,4,501.83,2007.32,UPI
625,2024-07-28,S002,P178,1,87.19,87.19,UPI
626,2025-04-17,S002,P190,8,980.85,7846.8,Credit Card
627,2024-09-12,S001,P127,1,516.66,516.66,Debit Card
628,2025-07-03,S003,P164,10,874.7,8747.0,Debit Card
629,2025-07-03,S003,P130,8,894.85,7158.8,UPI
630,2024-07-18,S001,P135,10,325.21,3252.1,Cash
631,2025-02-26,S001,P154,8,43.98,351.84,Debit Card
632,2024-10-28,S003,P151,1,41.5,41.5,Credit Card
633,2025-03-28,S002,P167,4,675.1,2700.4,UPI
634,2025-05-29,S003,P116,1,437.99,437.99,UPI
635,2025-01-10,S002,P131,1,393.08,393.08,Credit Card
636,2024-08-04,S002,P129,5,357.55,1787.75,Cash
637,2024-11-05,S001,P165,4,24.52,98.08,Cash
638,2024-09-10,S001,P140,2,454.81,909.62,Debit Card
639,2025-04-05,S002,P193,9,699.6,6296.4,Credit Card
640,2025-04-25,S002,P161,8,399.19,3193.52,Cash
641,2024-11-26,S001,P104,5,521.8,2609.0,UPI
642,2024-12-30,S003,P153,2,430.35,860.7,Debit Card
643,2024-09-06,S001,P186,2,781.87,1563.74,Cash
644,2025-02-13,S001,P130,2,687.04,1374.08,Debit Card
645,2025-03-30,S003,P116,6,323.78,1942.68,Credit Card
646,2025-03-13,S002,P122,3,614.43,1843.29,Credit Card
647,2024-10-16,S002,P160,2,886.41,1772.82,Credit Card
648,2025-03-12,S001,P170,9,303.85,2734.65,Debit Card
649,2025-01-16,S002,P103,3,193.9,581.7,Cash
650,2024-10-20,S001,P159,3,131.68,395.04,Credit Card
651,2024-10-30,S003,P169,6,486.19,2917.14,UPI
652,2025-01-20,S002,P153,10,401.2,4012.0,Debit Card
653,2025-06-25,S003,P189,8,448.5,3588.0,Cash
654,2024-11-20,S002,P119,2,615.73,1231.46,Credit Card
655,2025-01-04,S003,P108,10,954.29,9542.9,Credit Card
656,2025-01-13,S001,P157,4,951.38,3805.52,Credit Card
657,2024-08-12,S002,P107,6,970.39,5822.34,Credit Card
658,2025-05-25,S003,P148,3,839.97,2519.91,Cash
659,2024-08-06,S001,P145,1,285.13,285.13,Credit Card
660,2024-12-18,S001,P197,7,898.27,6287.89,Debit Card
661,2025-06-23,S001,P190,5,104.91,524.55,Credit Card
662,2024-11-21,S002,P170,4,750.33,3001.32,Credit Card
663,2024-12-09,S002,P154,6,464.7,2788.2,Credit Card
664,2024-12-18,S002,P114,1,524.2,524.2,Credit Card
665,2025-04-11,S003,P121,7,480.32,3362.24,Debit Card
666,2025-07-04,S002,P154,8,126.29,1010.32,Credit Card
667,2025-01-16,S003,P155,3,940.75,2822.25,Cash
668,2025-02-28,S003,P100,7,829.48,5806.36,Credit Card
669,2024-11-17,S002,P116,1,121.42,121.42,Cash
670,2024-11-09,S001,P106,3,13.39,40.17,Cash
671,2025-07-06,S002,P101,4,597.9,2391.6,Credit Card
672,2025-05-11,S002,P135,5,263.55,1317.75,Debit Card
673,2024-10-21,S002,P111,8,525.07,4200.56,Cash
674,2024-07-14,S001,P198,4,992.21,3968.84,UPI
675,2024-12-26,S003,P150,1,753.15,753.15,Debit Card
676,2024-08-12,S003,P184,4,388.9,1555.6,UPI
677,2024-08-18,S003,P168,3,778.55,2335.65,Credit Card
678,2025-06-28,S003,P111,5,110.49,552.45,Credit Card
679,2025-06-07,S002,P163,7,874.05,6118.35,Debit Card
680,2025-04-19,S003,P107,6,283.83,1702.98,Debit Card
681,2024-12-12,S001,P133,10,997.67,9976.7,UPI
682,2024-07-24,S001,P113,6,534.72,3208.32,UPI
683,2024-10-11,S003,P186,10,835.68,8356.8,Debit Card
684,2025-02-10,S001,P178,10,781.33,7813.3,Cash
685,2024-12-18,S002,P122,9,272.92,2456.28,Credit Card
686,2025-02-08,S003,P167,1,535.57,535.57,Credit Card
687,2025-02-03,S003,P199,7,238.87,1672.09,Cash
688,2024-11-03,S003,P179,9,81.27,731.43,Credit Card
689,2025-03-24,S002,P197,9,506.36,4557.24,Credit Card
690,2024-08-01,S003,P169,2,874.4,1748.8,Debit Card
691,2025-05-18,S001,P170,4,795.15,3180.6,Credit Card
692,2025-04-14,S001,P156,9,534.56,4811.04,Debit Card
693,2025-03-26,S001,P143,9,653.48,5881.32,Cash
694,2024-10-17,S001,P112,1,992.68,992.68,UPI
695,2024-12-05,S002,P178,5,68.72,343.6,Debit Card
696,2024-11-14,S003,P132,1,189.51,189.51,UPI
697,2024-09-22,S002,P135,8,354.7,2837.6,Credit Card
698,2024-07-29,S001,P161,9,659.13,5932.17,Credit Card
699,2025-06-13,S001,P126,5,481.64,2408.2,Credit Card
700,2024-11-08,S001,P127,3,676.52,2029.56,Cash
701,2025-05-22,S003,P173,8,557.53,4460.24,UPI
702,2024-10-12,S003,P152,3,803.41,2410.23,UPI
703,2025-02-16,S001,P116,6,117.35,704.1,Credit Card
704,2024-12-05,S002,P183,5,649.71,3248.55,Credit Card
705,2025-06-07,S003,P123,7,643.99,4507.93,UPI
706,2025-06-27,S002,P185,1,144.92,144.92,Debit Card
707,2024-12-11,S002,P173,10,23.36,233.6,Debit Card
708,2025-02-19,S001,P118,8,55.25,442.0,Debit Card
709,2025-05-28,S002,P120,6,605.89,3635.34,Credit Card
710,2024-09-25,S002,P109,5,726.39,3631.95,Cash
711,2025-01-29,S003,P114,2,500.16,1000.32,Credit Card
712,2024-11-23,S002,P141,4,221.15,884.6,Cash
713,2025-05-05,S003,P157,8,747.89,5983.12,Debit Card
714,2024-11-17,S003,P140,4,860.23,3440.92,Credit Card
715,2025-05-13,S003,P133,4,771.23,3084.92,Debit Card
716,2025-05-20,S002,P189,3,25.93,77.79,Cash
717,2024-11-19,S003,P130,3,846.08,2538.24,Cash
718,2025-02-18,S001,P194,7,495.65,3469.55,Cash
719,2024-12-25,S003,P144,5,626.44,3132.2,Cash
720,2025-06-17,S001,P156,9,721.47,6493.23,Debit Card
721,2025-04-04,S001,P186,8,600.41,4803.28,UPI
722,2025-06-25,S001,P107,2,143.8,287.6,Credit Card
723,2025-05-20,S003,P143,10,158.09,1580.9,Cash
724,2024-08-07,S001,P112,4,389.38,1557.52,Debit Card
725,2025-06-06,S003,P155,6,578.33,3469.98,UPI
726,2024-11-11,S001,P175,1,563.97,563.97,Cash
727,2025-05-03,S001,P159,9,694.33,6248.97,Debit Card
728,2025-06-13,S003,P155,1,924.31,924.31,Cash
729,2025-01-28,S001,P151,5,427.17,2135.85,Credit Card
730,2025-04-25,S002,P133,6,745.16,4470.96,Credit Card
731,2025-06-08,S003,P196,8,676.07,5408.56,Credit Card
732,2024-08-31,S001,P148,1,412.88,412.88,UPI
733,2024-08-10,S002,P135,7,384.62,2692.34,UPI
734,2024-12-08,S001,P103,5,219.31,1096.55,UPI
735,2025-02-23,S001,P188,1,148.74,148.74,Credit Card
736,2025-04-29,S003,P136,7,100.65,704.55,UPI
737,2025-06-05,S003,P164,5,762.02,3810.1,Cash
738,2024-11-13,S001,P144,5,349.17,1745.85,Debit Card
739,2024-11-03,S001,P165,3,625.36,1876.08,Debit Card
740,2025-03-08,S003,P146,5,824.7,4123.5,Cash
741,2025-05-14,S003,P170,7,735.55,5148.85,Debit Card
742,2025-06-12,S003,P142,6,124.67,748.02,UPI
743,2024-07-21,S003,P120,4,946.38,3785.52,Cash
744,2025-06-12,S001,P148,3,265.91,797.73,Debit Card
745,2025-05-02,S001,P106,9,890.06,8010.54,UPI
746,2025-06-05,S002,P109,6,474.97,2849.82,UPI
747,2025-07-06,S003,P187,1,556.31,556.31,UPI
748,2024-08-30,S003,P131,4,936.23,3744.92,Cash
749,2024-11-27,S002,P156,7,767.37,5371.59,Cash
750,2024-07-28,S003,P123,4,52.77,211.08,Credit Card
751,2024-09-14,S003,P171,7,301.91,2113.37,Cash
752,2025-07-06,S002,P176,2,908.12,1816.24,Cash
753,2025-05-23,S002,P183,6,130.2,781.2,Debit Card
754,2025-03-20,S001,P195,9,300.4,2703.6,UPI
755,2025-01-30,S002,P174,2,108.59,217.18,Cash
756,2025-01-25,S002,P112,6,579.25,3475.5,Debit Card
757,2025-04-13,S003,P194,9,217.34,1956.06,UPI
758,2025-04-10,S001,P178,2,575.72,1151.44,Cash
759,2025-06-30,S003,P151,4,522.46,2089.84,Debit Card
760,2025-04-05,S002,P190,3,760.98,2282.94,UPI
761,2025-02-09,S001,P111,10,332.34,3323.4,UPI
762,2025-05-21,S002,P179,8,925.34,7402.72,Debit Card
763,2025-01-10,S001,P161,2,581.18,1162.36,Cash
764,2025-04-13,S003,P143,2,215.25,430.5,Cash
765,2025-01-01,S002,P184,3,117.44,352.32,Debit Card
766,2025-06-16,S002,P109,6,322.97,1937.82,Debit Card
767,2025-02-26,S002,P131,2,452.6,905.2,Cash
768,2024-08-28,S002,P103,5,511.13,2555.65,Debit Card
769,2024-08-30,S003,P116,4,107.08,428.32,Debit Card
770,2025-02-27,S002,P147,5,51.98,259.9,Credit Card
771,2025-03-31,S002,P101,7,533.26,3732.82,Cash
772,2024-10-25,S002,P116,5,991.98,4959.9,UPI
773,2024-11-29,S002,P178,1,136.81,136.81,Credit Card
774,2025-06-22,S003,P187,1,978.82,978.82,Credit Card
775,2024-10-29,S001,P115,6,481.45,2888.7,Debit Card
776,2024-12-03,S001,P171,1,203.97,203.97,Debit Card
777,2024-08-28,S003,P194,8,287.67,2301.36,UPI
778,2024-09-07,S003,P175,10,859.14,8591.4,Cash
779,2025-04-22,S003,P180,1,793.79,793.79,Cash
780,2025-07-05,S002,P114,7,543.34,3803.38,Credit Card
781,2024-10-08,S003,P187,2,484.35,968.7,Debit Card
782,2024-08-02,S002,P131,9,667.6,6008.4,UPI
783,2025-01-22,S002,P174,7,284.68,1992.76,Debit Card
784,2024-11-14,S003,P116,9,127.98,1151.82,UPI
785,2024-10-18,S002,P114,5,322.22,1611.1,Credit Card
786,2024-07-29,S003,P134,8,889.19,7113.52,UPI
787,2024-12-25,S001,P176,3,828.28,2484.84,Debit Card
788,2025-06-27,S002,P135,3,481.49,1444.47,UPI
789,2025-01-05,S002,P120,1,344.25,344.25,Credit Card
790,2025-05-07,S002,P115,9,841.05,7569.45,UPI
791,2025-05-01,S003,P182,8,530.7,4245.6,Debit Card
792,2024-11-11,S002,P195,9,85.37,768.33,UPI
793,2024-11-27,S001,P136,2,458.53,917.06,UPI
794,2025-01-20,S002,P105,4,227.78,911.12,Cash
795,2025-02-18,S002,P196,6,549.95,3299.7,Cash
796,2025-03-07,S002,P178,10,434.53,4345.3,Credit Card
797,2025-01-25,S002,P161,9,954.8,8593.2,Cash
798,2025-01-31,S002,P110,9,560.95,5048.55,Debit Card
799,2025-02-17,S001,P185,9,622.65,5603.85,Credit Card
800,2025-04-06,S003,P167,7,469.61,3287.27,UPI
801,2025-01-04,S002,P172,6,481.15,2886.9,Cash
802,2024-12-12,S003,P100,8,403.45,3227.6,Cash
803,2024-07-19,S003,P100,3,276.18,828.54,Cash
804,2024-08-06,S001,P155,8,873.68,6989.44,Debit Card
805,2025-04-17,S001,P191,9,917.35,8256.15,Cash
806,2025-04-17,S002,P188,6,290.62,1743.72,Cash
807,2024-12-31,S002,P135,1,879.82,879.82,Credit Card
808,2025-02-26,S001,P198,10,971.17,9711.7,Cash
809,2024-09-06,S001,P138,8,869.99,6959.92,Debit Card
810,2024-08-01,S001,P198,6,905.44,5432.64,Cash
811,2024-12-08,S003,P178,10,661.0,6610.0,UPI
812,2024-08-17,S002,P154,1,937.95,937.95,UPI
813,2025-04-23,S003,P199,4,199.28,797.12,Cash
814,2024-11-26,S001,P115,10,94.1,941.0,Debit Card
815,2024-10-14,S002,P100,8,506.34,4050.72,Credit Card
816,2025-04-28,S003,P140,8,963.78,7710.24,Cash
817,2025-04-04,S003,P153,9,928.41,8355.69,Credit Card
818,2025-02-13,S003,P127,10,977.89,9778.9,UPI
819,2024-07-30,S003,P134,4,707.91,2831.64,Debit Card
820,2024-10-02,S003,P130,10,162.65,1626.5,Cash
821,2024-11-05,S003,P195,4,423.9,1695.6,Cash
822,2025-03-01,S003,P123,4,966.73,3866.92,Debit Card
823,2025-05-31,S001,P115,3,58.49,175.47,Debit Card
824,2025-02-11,S001,P199,2,706.99,1413.98,Cash
825,2025-02-23,S003,P193,9,644.31,5798.79,Cash
826,2024-07-28,S002,P116,4,254.82,1019.28,Cash
827,2025-04-10,S001,P161,9,58.23,524.07,UPI
828,2024-10-24,S001,P103,2,436.66,873.32,Cash
829,2024-12-13,S002,P134,9,126.69,1140.21,UPI
830,2024-09-28,S003,P176,6,285.93,1715.58,Credit Card
831,2025-04-08,S002,P164,6,161.03,966.18,Credit Card
832,2024-08-03,S001,P175,8,844.07,6752.56,UPI
833,2024-09-12,S003,P138,5,384.91,1924.55,UPI
834,2025-04-10,S001,P179,10,493.3,4933.0,UPI
835,2025-05-22,S001,P183,7,800.34,5602.38,UPI
836,2024-12-06,S003,P180,5,388.47,1942.35,Credit Card
837,2024-10-11,S001,P120,10,700.38,7003.8,UPI
838,2024-10-04,S001,P139,10,157.16,1571.6,Debit Card
839,2024-09-27,S003,P165,8,738.33,5906.64,Credit Card
840,2024-10-23,S002,P162,10,803.14,8031.4,Debit Card
841,2024-09-05,S001,P188,9,769.45,6925.05,Cash
842,2024-12-04,S003,P124,10,694.91,6949.1,Debit Card
843,2025-03-05,S002,P180,9,457.99,4121.91,Credit Card
844,2024-08-01,S003,P161,6,910.16,5460.96,Cash
845,2024-08-14,S002,P117,2,621.43,1242.86,Debit Card
846,2024-11-17,S001,P170,4,499.16,1996.64,Debit Card
847,2025-04-29,S001,P149,9,138.63,1247.67,UPI
848,2024-12-19,S003,P118,3,536.46,1609.38,Cash
849,2024-11-22,S001,P188,8,230.41,1843.28,Credit Card
850,2025-05-19,S002,P145,6,712.9,4277.4,Cash
851,2024-07-25,S003,P159,2,852.53,1705.06,Debit Card
852,2025-04-15,S002,P119,1,87.49,87.49,Credit Card
853,2025-01-27,S001,P153,4,807.3,3229.2,UPI
854,2025-06-06,S001,P115,5,134.79,673.95,UPI
855,2024-11-22,S002,P181,7,575.12,4025.84,Debit Card
856,2024-08-06,S003,P178,2,785.21,1570.42,Debit Card
857,2024-12-26,S003,P183,3,923.42,2770.26,Credit Card
858,2024-09-29,S003,P199,2,998.73,1997.46,Debit Card
859,2025-02-06,S001,P107,6,118.06,708.36,UPI
860,2025-01-04,S001,P170,4,385.55,1542.2,Cash
861,2025-01-10,S002,P118,9,388.39,3495.51,UPI
862,2024-07-08,S001,P158,6,266.21,1597.26,Debit Card
863,2025-04-08,S003,P160,2,123.08,246.16,Credit Card
864,2025-06-09,S002,P102,6,265.71,1594.26,Cash
865,2024-07-28,S002,P112,2,505.79,1011.58,Credit Card
866,2025-04-22,S002,P196,7,690.69,4834.83,Credit Card
867,2024-10-18,S001,P169,3,288.66,865.98,Debit Card
868,2025-04-30,S001,P125,7,756.37,5294.59,UPI
869,2025-03-26,S003,P196,6,577.49,3464.94,Debit Card
870,2024-10-01,S002,P162,4,193.75,775.0,Credit Card
871,2024-12-23,S001,P153,3,215.5,646.5,Credit Card
872,2024-09-30,S003,P105,10,396.81,3968.1,Debit Card
873,2025-04-16,S002,P124,4,894.25,3577.0,Debit Card
874,2025-01-16,S003,P158,6,903.57,5421.42,Debit Card
875,2025-04-14,S001,P165,5,424.44,2122.2,UPI
876,2025-06-23,S003,P139,5,705.89,3529.45,Credit Card
877,2024-08-17,S001,P178,4,985.1,3940.4,Cash
878,2025-05-30,S001,P196,4,919.58,3678.32,Debit Card
879,2025-01-29,S003,P133,7,448.62,3140.34,Debit Card
880,2025-05-29,S003,P186,7,431.24,3018.68,Debit Card
881,2025-02-16,S003,P107,1,935.05,935.05,Credit Card
882,2025-02-06,S001,P183,7,317.41,2221.87,Debit Card
883,2025-02-01,S003,P165,7,770.18,5391.26,Debit Card
884,2025-04-04,S003,P118,5,767.05,3835.25,Cash
885,2025-05-05,S002,P124,2,886.66,1773.32,Credit Card
886,2024-08-29,S002,P147,9,87.65,788.85,Debit Card
887,2024-09-30,S002,P174,5,749.91,3749.55,UPI
888,2024-07-22,S002,P170,8,457.06,3656.48,Debit Card
889,2024-09-21,S003,P159,8,608.18,4865.44,Cash
890,2025-01-18,S003,P101,5,706.4,3532.0,Credit Card
891,2025-05-28,S002,P133,1,937.95,937.95,Cash
892,2024-07-26,S003,P195,6,234.93,1409.58,Credit Card
893,2024-08-06,S003,P112,7,863.83,6046.81,Cash
894,2025-02-11,S003,P128,7,227.94,1595.58,UPI
895,2025-03-08,S002,P167,8,890.23,7121.84,UPI
896,2025-03-28,S001,P139,3,296.91,890.73,Credit Card
897,2024-11-02,S002,P136,4,414.59,1658.36,UPI
898,2025-03-21,S003,P139,10,234.92,2349.2,Credit Card
899,2025-01-16,S001,P118,1,764.43,764.43,Cash
900,2024-12-17,S003,P168,10,795.61,7956.1,UPI
901,2025-03-30,S001,P171,1,23.68,23.68,Debit Card
902,2025-02-11,S002,P149,1,511.15,511.15,UPI
903,2024-12-04,S002,P189,4,875.86,3503.44,Cash
904,2025-02-27,S003,P109,8,285.52,2284.16,Debit Card
905,2025-04-25,S002,P117,4,897.7,3590.8,UPI
